,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
124,0.16,8,0.042364687750821056,0.12964400205281434,0.006878697389697355,0.011201513456973008,0.06349902700309336,0.13292855602035605,0.007331338634198628,0.011212354423492882,8,1
125,0.16,8,0.03730078891380873,0.054200891520555794,0.004579692993245627,0.007457733606580176,0.09160838383074371,0.06215014576424958,0.004881052075998954,0.007464951295569493,8,2
126,0.18,8,0.05182531139013617,0.031863256012188715,0.016877878029592806,0.027484531905239303,0.0699552494423512,0.037355847119494176,0.017988498730439284,0.027511131783134517,8,0
127,0.18,8,0.031410965413056186,0.014430033023135396,0.01729924526771812,0.028170701178400957,0.05901989718970787,0.017709134750603872,0.018437593339061052,0.02819796513960472,8,1
128,0.18,8,0.034763366088925794,0.028936750652044204,0.0708881502314934,0.06643893168776212,0.06305403572321007,0.03619807243922352,0.08352317683293992,0.07039875127434275,8,2
129,0.2,8,0.07307698783922278,0.10823792994250392,0.07264686432162436,0.11028945931118168,0.09598538420804828,0.10840167474589404,0.08561754842214596,0.11397794663939458,8,0
130,0.2,8,0.05554965791557323,0.057377157751231235,0.07119885222880301,0.08985581263103565,0.08523408626000455,0.059643726771109414,0.08424123894123581,0.09359708408529585,8,1
131,0.2,8,0.032025124074696286,0.14758292615486282,0.0022727275017571736,0.0037009896282240717,0.05006831426510834,0.15424337426229906,0.00242228055614052,0.003704571492835788,8,2
132,0.0,10,0.00043915442379015345,0.014710280337113446,1.8285431039692194e-17,3.654513016723657e-17,0.0005367662729026298,0.017900056046459605,3.4877362185601754e-17,6.59536427912951e-17,10,0
133,0.0,10,0.0005537823272487386,0.016156299030006926,3.801536081008324e-12,1.0512812839218826e-08,0.0007149578961498041,0.019571496818761684,4.416177598727829e-12,1.7020272882453787e-08,10,1
134,0.0,10,0.0003503713976457405,0.011696417609611258,1.860780048564455e-17,3.758531413784103e-17,0.00047412928350878557,0.014796267018652777,3.522684814099016e-17,6.762507913698804e-17,10,2
135,0.02,10,0.0010988110433021463,0.0058966075236564835,0.00023634348279140535,0.0005637660277654082,0.0013537163721808031,0.008356251834927244,0.0003091172534685578,0.0006821140598359338,10,0
136,0.02,10,0.0010317260735574901,0.017233250429952836,0.0005077263830886797,0.0011487749572518626,0.0012462060161277625,0.021147819003702224,0.0006455413676035419,0.0013894389931523629,10,1
137,0.02,10,0.0009128181873395938,0.023338157878408802,0.0002534093923689942,0.0006076225151805721,0.001353400869385485,0.02748529151138198,0.0003276281532361745,0.0007268037099568326,10,2
138,0.04,10,0.0022802363838589023,0.03058459296030223,0.0007112053268387339,0.0006042765115651817,0.0028584786495689796,0.035537917410227174,0.0008469699898920557,0.000703849736800239,10,0
139,0.04,10,0.0018818051132006568,0.013187192126095522,0.0002940288919243515,0.0003272182131080285,0.002295461775809012,0.017191511158556782,0.0003916179562040492,0.00043036581568167687,10,1
140,0.04,10,0.001653420100174191,0.021296263998320273,0.0006986455601020985,0.0008038085955228871,0.0023398841652845924,0.02639192569463441,0.0007913932275513897,0.0008765599111623021,10,2
141,0.06,10,0.002409826655170131,0.016159746227708705,0.0005711714167620156,0.0012084147474123329,0.0033770389350702315,0.022392667346835416,0.0007957707558637326,0.001471963757703025,10,0
142,0.06,10,0.0034528806744593423,0.00719520513680839,0.0027578144472944085,0.016993479184809708,0.004394540378556603,0.008635631835012689,0.003226726974020222,0.02123049873567823,10,1
143,0.06,10,0.00270540474051018,0.02159713036505372,0.0014167316642662757,0.0019541150913036757,0.0030951038807696045,0.025680517879170403,0.0017271127470220708,0.002518609505342086,10,2
144,0.08,10,0.002610196660722173,0.013062879549451616,0.0004776165590013565,0.0005907198311932134,0.0035875841933544,0.017803776250587815,0.0005563717645818621,0.0006462386512507183,10,0
145,0.08,10,0.003273394765055165,0.018939028131617748,0.0012292859532723487,0.0020942144824498787,0.004205550719829948,0.022557375910901813,0.0015452148542413875,0.0027080137412923526,10,1
146,0.08,10,0.005142463552090478,0.029831117828723355,0.0014853594334474824,0.0031300700406575494,0.006327356883385415,0.0360578121981575,0.0023165927205820477,0.004304049088653689,10,2
147,0.1,10,0.005055947626242518,0.0303178214331441,0.003211967402831772,0.016401239760883316,0.00634685992678813,0.040866454579675,0.004479381599931268,0.02304738772141481,10,0
148,0.1,10,0.0030229442254664494,0.028507321913275013,0.002633117026408718,0.018265290769131956,0.003658284669229493,0.03328572144186757,0.004078179517824506,0.02463420627275944,10,1
149,0.1,10,0.003257706559240331,0.028254605853626012,0.0015936566583080317,0.002277657027142623,0.004023283519786631,0.03298890273613084,0.0019532186805374333,0.0029471304862128695,10,2
150,0.12,10,0.0036511766080129654,0.01921844112155309,0.002742161091044052,0.018533745732984535,0.004744583017678736,0.025527936317800162,0.004099556383526611,0.024859741482763594,10,0
151,0.12,10,0.005418991822208073,0.03196345973822836,0.004485188358917116,0.019220151650347867,0.006708172040739784,0.036276931605033716,0.006371243657972635,0.026851651143990588,10,1
152,0.12,10,0.004978525116484164,0.02436166418617732,0.004724903817869629,0.02028429586410401,0.006653395721943694,0.028064923465790096,0.0071190824261784386,0.029046154375902564,10,2
153,0.14,10,0.002713558571537984,0.017961156032101112,0.004312001716134277,0.012419907519928849,0.0032550352695399007,0.02324630787740709,0.005747301610591061,0.014301932388229284,10,0
154,0.14,10,0.0036059783730253885,0.024919823730384476,0.00265371586306792,0.01800129224224371,0.005185776725091543,0.029381169424624643,0.004052475081935007,0.024486900415033125,10,1
155,0.14,10,0.009046380025654676,0.021763646325723765,0.007824713719094298,0.007977356211996479,0.011543825668908873,0.02838841410169933,0.009929114620861886,0.009297580676215571,10,2
